p0-2|18|1.06405|0|2|1,5,8,9,10,13,14,18
p0-2|18|1.10954|0|3|1,3,4,7,9,14,15,17
p0-2|18|1.13804|0|4|1,2,4,5,8,9,10,11,12,13,14,15,18
p0-2|18|1.14885|0|5|2,3,7,10,15,16
p0-2|18|1.17966|0|6|1,5,10,13
p0-2|18|1.17966|0|6|1,2,10,13
p0-2|18|1.16325|0|7|3,4,6,11,13,14,18
p0-2|18|1.18790|0|8|1,2,3,5,8,9,10,11,12,13,15,18
p0-2|18|1.20061|0|9|3,4,12,13,14,15,18
p0-2|18|1.18951|0|10|3,7,8,10,12,13
p0-2|18|1.18951|0|10|2,3,7,8,11,12,13,14
p0-2|18|1.21413|0|11|2,4,5,6,15,16
p0-2|18|1.21667|0|12|1,3,5,10,18
p0-2|18|1.23841|0|13|1,3,4,6,10,13,15,16
p0-2|18|1.21152|0|14|1,2,4,6,8,9,11,12,16,17
p0-2|18|1.22330|0|15|4,7,9,11,13,14
p0-2|18|1.22330|0|15|1,3,7,8,11,13,14
p0-2|18|1.37311|0|16|1,2,3,5,8,9,10,11,12,13,14,18
p0-2|18|1.37311|0|16|1,2,3,4,8,9,10,11,12,13,14,18
p0-2|18|1.35359|0|17|1,2,3,5,6,7,10,11,12,13,14,15,17,18
p0-2|18|1.22011|0|18|2,4,5,6,9,10,11,13
p0-2|18|1.22011|0|18|2,3,5,6,9,10,11,13
p3-7|15|1.06133|0|2|2,3,4,5,6,7,8,9,10,12,13,15
p3-7|15|1.09256|0|3|3,7,8,9,11,12,14
p3-7|15|1.07832|0|4|1,2,5,7,8,9,10,11
p3-7|15|1.11414|0|5|1,2,4,8
p3-7|15|1.12822|0|6|1,2,3,4,7,8,9,10,12,13,14,15
p3-7|15|1.09325|0|7|6,7,10,14,15
p3-7|15|1.13163|0|8|6,7,8,9,10,11,14,15
p3-7|15|1.14369|0|9|1,2,3,4,7,9,10,12,14
p3-7|15|1.15680|0|10|2,4,8,9,10,12,13,14
p3-7|15|1.11443|0|11|1,2,4,9
p3-7|15|1.17797|0|12|2,6,8,9,11,12
p3-7|15|1.10977|0|13|1,2,5,6,9,12,13,15
p3-7|15|1.15600|0|14|2,5,8,10,14,15
p3-7|15|1.15600|0|14|1,5,8,10,14,15
p3-7|15|1.18882|0|15|1,3,4,5,6,8,9,10
p3-7|15|1.18092|0|16|2,3,8,9,10,11,14,15
p3-7|15|1.18743|0|17|1,2,3,4,5,7,14,15
p3-7|15|1.24125|0|18|2,4,8,9,10,12,13
p8-14|20|1.09916|0|2|2,3,5,6,7,8,9,11,12,13,14,15,17,18,19,20
p8-14|20|1.18574|0|3|1,3,8,9,13,15,17,18,20
p8-14|20|1.16666|0|4|2,4,5,6,7,8,9,11,14,15,17,18,19,20
p8-14|20|1.15218|0|5|1,2,3,10,11,12,14,15,16,17,18,19,20
p8-14|20|1.19730|0|6|2,3,5,6,7,8,9,11,12,13,14,15,17,18
p8-14|20|1.24721|0|7|2,5,6,8,10,11,12,13,17,18,19,20
p8-14|20|1.17508|0|8|3,4,5,6,7,8,9,11,13,14,15,16,18,19,20
p8-14|20|1.29853|0|9|1,3,8,9,12,15,17,18,20
p8-14|20|1.25769|0|10|1,2,4,10,11,12,14,15,18,19,20
p8-14|20|1.33401|0|11|1,3,6,8,9,11,12,14,15,16,17,18,20
p8-14|20|1.28453|0|12|1,2,8,9,11,14,17,18
p8-14|20|1.22300|0|13|3,4,5,7,8,9,10,11,14,15,16,18,19
p8-14|20|1.22300|0|13|3,4,5,7,8,9,10,11,13,15,16,18,19
p8-14|20|1.22300|0|13|3,4,5,7,8,9,10,11,13,14,16,18,19
p8-14|20|1.25010|0|14|6,7,8,9,10,11,12,15,16,17,18,19
p8-14|20|1.27619|0|15|1,3,4,5,6,7,8,9,10,11,12,14,15,18,20
p8-14|20|1.23637|0|16|1,3,4,5,6,7,8,9,12,13,14,16,17,18,20
p8-14|20|1.24320|0|17|2,7,10,11,13,18
p8-14|20|1.32181|0|18|5,7,8,11,12,15,17,20
p15-22|20|1.07184|0|2|1,2,3,4,5,6,7,8,9,12,13,14,15,17,19,20
p15-22|20|1.07184|0|2|1,2,3,4,5,6,7,8,9,12,13,14,15,17,18,20
p15-22|20|1.12896|0|3|1,2,3,4,6,7,8,9,11,14,16,17,19,20
p15-22|20|1.12896|0|3|1,2,3,4,6,7,8,9,11,14,16,17,18,20
p15-22|20|1.10443|0|4|1,2,3,4,9,12,15,17,19,20
p15-22|20|1.10443|0|4|1,2,3,4,9,12,15,17,18,20
p15-22|20|1.13045|0|5|1,2,3,4,6,15,17,19
p15-22|20|1.13045|0|5|1,2,3,4,6,15,17,18
p15-22|20|1.16742|0|6|1,2,5,9,10,11,12,13,14,17,19
p15-22|20|1.16742|0|6|1,2,5,9,10,11,12,13,14,17,18
p15-22|20|1.14322|0|7|1,2,4,6,7,8,9,10,11,12,16,17,19
p15-22|20|1.14322|0|7|1,2,4,6,7,8,9,10,11,12,16,17,18
p15-22|20|1.11739|0|8|2,3,5,6,7,8,10,11,13,16,17,18,19,20
