p0-2|20|0.35797|0|1|1,2,3,4,6,8,12,15,17,18,20
p0-2|20|0.42268|0|2|3,4,7,9,10,11,13,14,15,18,19,20
p0-2|20|0.42268|0|2|3,4,6,9,10,11,13,14,16,18,19,20
p0-2|20|0.42268|0|2|3,4,6,8,10,11,12,14,17,18,19,20
p0-2|20|0.42268|0|2|1,2,3,4,5,6,9,10,13,16,20
p0-2|20|0.44420|0|3|1,3,4,5,8,9,13,14,15,16,20
p0-2|20|0.50573|0|4|5,6,7,8,13,15,16,17,18,19,20
p0-2|20|0.50573|0|4|4,6,7,8,13,14,15,16,17,18,19
p0-2|20|0.58853|0|5|1,2,3,5,7,9,13,14,15,16,17,20
p0-2|20|0.60136|0|6|1,7,12,14,15,19,20
p0-2|20|0.60136|0|6|1,7,12,13,15,19,20
p0-2|20|0.69291|0|7|1,2,4,5,6,9,10,14,16,19
p0-2|20|0.53892|0|8|4,6,7,8,13,14,15,16,17,19
p0-2|20|0.58422|0|9|3,7,8,9,10,11,12,13,16,17,19
p0-2|20|0.66401|0|10|2,4,5,7,8,11,13,15,20
p0-2|20|0.66401|0|10|2,3,5,7,8,11,13,15,20
p0-2|20|0.66483|0|11|2,6,10,11,12,13,14
p0-2|20|0.61377|0|12|1,4,5,9,10,12,13,16,20
p0-2|20|0.54818|0|13|1,2,3,7,10,15,19
p3-7|20|0.32987|0|1|5,6,7,8,9,10,11,14,15,16,17,19,20
p3-7|20|0.32987|0|1|5,6,7,8,9,10,11,13,15,16,17,19,20
p3-7|20|0.33109|0|2|5,6,7,8,11,13,15,16,20
p3-7|20|0.40473|0|3|1,2,3,4,6,7,8,10,11,12,13,14,15,16,20
p3-7|20|0.44835|0|4|3,4,5,6,7,8,10,13,15,16,20
p3-7|20|0.45432|0|5|5,6,7,8,9,11,12,14,20
p3-7|20|0.53729|0|6|1,4,7,11,13,15,17,20
p3-7|20|0.46013|0|7|7,9,10,13,14,17
p3-7|20|0.54252|0|8|3,4,5,6,7,8,10,13,18,19,20
p3-7|20|0.52814|0|9|5,6,7,12,13,14,15,19,20
p3-7|20|0.54967|0|10|3,4,5,8,9,11,12,13,17,18,19,20
p3-7|20|0.55388|0|11|4,5,9,10,11,12,13,17,20
