p0-2|20|0.36399|0|4|2,3,4,5,7,9,10,11,12,13,14,17,18,19
p0-2|20|0.37265|0|5|1,2,4,5,7,9,13,14,15,16,17,18
p0-2|20|0.44715|0|6|2,3,4,5,7,12,14,18,19,20
p0-2|20|0.42750|0|7|1,4,6,9,11,14,15,16,17,18
p0-2|20|0.40198|0|8|1,4,6,7,12,13,15,16,17,18,19,20
p0-2|20|0.45209|0|9|7,9,10,13,14,15,16,18,19,20
p0-2|20|0.46328|0|10|1,3,4,5,6,13,14
p0-2|20|0.47512|0|11|2,4,5,8,9,10,12,20
p0-2|20|0.52241|0|12|1,2,5,6,7,8,9,10,11,13,14,20
p0-2|20|0.46039|0|13|1,2,3,5,6,7,8,9,10,11,13,14,15,16,17,18,20
p0-2|20|0.47734|0|14|4,5,6,9,12,14,15,17
p0-2|20|0.44560|0|15|7,8,10,11,20
p0-2|20|0.50668|0|16|1,2,3,4,5,6,7,8,9,10,11,12,13,14
p0-2|20|0.51265|0|17|9,10,11,12,18
p0-2|20|0.55026|0|18|2,7,8,10,11,13,14,16,17,18,19
p3-7|20|0.32038|0|4|1,3,4,5,6,7,9,10,13,15,16,20
p3-7|20|0.35233|0|5|1,2,4,5,6,9,10,11,20
p3-7|20|0.40017|0|6|4,6,7,8,13,14,15,16,19
p3-7|20|0.32703|0|7|1,4,5,13,14,15,16,18
p3-7|20|0.37217|0|8|1,2,4,5,6,8,9,10,11,12,13
p3-7|20|0.39877|0|9|1,2,3,5,8,9,10,13,14,15,18,19,20
p3-7|20|0.38565|0|10|2,4,5,7,10,13,16,18,19,20
p3-7|20|0.40793|0|11|1,2,3,4,6,7,8,9,11,12,13,14,15,16,17,20
p3-7|20|0.42946|0|12|3,4,7,8,13,14,15
p3-7|20|0.44890|0|13|4,5,6,7,14,16,17,18
p3-7|20|0.40395|0|14|4,7,9,10,11,12,19,20
p3-7|20|0.43718|0|15|3,4,6,8,9,10,11,14,20
p3-7|20|0.44894|0|16|1,3,4,5,6,8,9,10,13,15,16,20
p3-7|20|0.44139|0|17|2,3,4,5,6,7,8,10,15,16,17,18,19,20
p3-7|20|0.47308|0|18|4,6,7,8,13,14,15,18,19,20
p8-14|20|0.31173|0|4|1,3,4,6,7,9,10,12,13,14,16,17,18,20
p8-14|20|0.31173|0|4|1,3,4,6,7,9,10,11,13,14,16,17,18,20
p8-14|20|0.35968|0|5|2,3,6,7,10,14,20
p8-14|20|0.32690|0|6|1,3,9,10,13,14,16,17,19,20
p8-14|20|0.34860|0|7|8,11,12,17,18,19,20
p8-14|20|0.35021|0|8|2,8,9,10,12,13,14,15,16,19,20
p8-14|20|0.35021|0|8|2,8,9,10,11,13,14,15,16,19,20
p8-14|20|0.37608|0|9|1,2,5,6,8,10,13,15,16,20
p8-14|20|0.37148|0|10|1,5,10,12,14,16
p8-14|20|0.37148|0|10|1,5,10,11,14,16
p8-14|20|0.43361|0|11|2,3,4,5,9,10,12,13,14,18,19,20
p8-14|20|0.43361|0|11|2,3,4,5,9,10,11,13,14,18,19,20
p8-14|20|0.39766|0|12|1,7,13,15,18,20
p8-14|20|0.38111|0|13|1,2,3,4,6,7,15,17,18,19
p8-14|20|0.38737|0|14|8,12,13,17,18,19,20
p8-14|20|0.38737|0|14|8,11,13,17,18,19,20
p8-14|20|0.44371|0|15|3,4,5,6,7,13,16
p8-14|20|0.44079|0|16|1,4,6,7,12,14,15,20
p8-14|20|0.44079|0|16|1,4,6,7,11,14,15,20
p8-14|20|0.44079|0|16|1,4,5,7,12,14,15,20
p8-14|20|0.44079|0|16|1,4,5,7,11,14,15,20
p8-14|20|0.40666|0|17|1,4,5,6,8,9,10,12,14,15,16,17
p8-14|20|0.40666|0|17|1,4,5,6,8,9,10,11,14,15,16,17
p8-14|20|0.40394|0|18|1,2,3,4,5,6,10,13,14,16,18
p15-22|20|0.34103|0|4|3,5,6,7,8,9,10,11,13,16,18,19,20
p15-22|20|0.42470|0|5|1,2,3,9,11,12,14,15,17,18,19,20
p15-22|20|0.38562|0|6|2,3,4,5,6,7,9,10,16,19
p15-22|20|0.39807|0|7|1,2,3,6,7,8,10,11,14,15,18,19
p15-22|20|0.39312|0|8|3,4,7,8,12,15,20
p15-22|20|0.44541|0|9|1,2,3,4,7,8,10,11,12,19,20
p15-22|20|0.47042|0|10|1,2,3,9,11,12,13,14,17,18,19,20
p15-22|20|0.42148|0|11|1,4,5,6,8,11,12,14,15,16,17,20
p15-22|20|0.46270|0|12|3,4,7,8,10,14,16,17,19,20
p15-22|20|0.46777|0|13|1,2,3,4,5,6,8,9,10,11,12,13,14,19,20
p15-22|20|0.48819|0|14|1,2,3,4,7,8,10,11,14,15,17,18,19,20
p15-22|20|0.50923|0|15|4,5,7,10,11,12,13,14,16,18,20
p15-22|20|0.42274|0|16|3,5,7,10,15,17,18,19,20
p15-22|20|0.42274|0|16|3,5,7,10,15,16,18,19,20
p15-22|20|0.47188|0|17|1,3,5,6,7,12,17,20
p15-22|20|0.48200|0|18|1,2,3,4,5,6,7,8,9,14,18
p23-26|20|0.31318|0|4|2,3,7,11,14,15,16,17,18,19,20
p23-26|20|0.33745|0|5|1,2,3,4,5,6,8,9,17,18,19,20
p23-26|20|0.39373|0|6|1,2,3,5,6,7,8,10,11,12,13,14,15,16,17,19
p23-26|20|0.39955|0|7|1,3,5,7,8,9,10,11,12,13,14,17,18,20
p23-26|20|0.37212|0|8|1,4,7,11,12,15,17,18,19
p23-26|20|0.34721|0|9|1,2,5,7,9,10,11,14,15,16,18,20
p23-26|20|0.34721|0|9|1,2,5,7,9,10,11,13,15,16,18,20
p23-26|20|0.40516|0|10|1,2,3,4,6,7,10,11,13,14
p23-26|20|0.39883|0|11|1,2,5,11,14,17,19,20
p23-26|20|0.42443|0|12|1,5,8,11,14,15,16,17,18
p23-26|20|0.42443|0|12|1,5,8,11,13,15,16,17,18
p23-26|20|0.48972|0|13|2,3,4,5,6,7,9,10,11,12,13,14,17,18
p23-26|20|0.47091|0|14|4,5,7,8,10,11,13,14,15,16,20
p23-26|20|0.46105|0|15|1,2,3,4,5,7,8,10,16,17,18,20
p23-26|20|0.42980|0|16|4,10,12,17,18,19,20
p23-26|20|0.44308|0|17|3,5,6,7,9,10,13,14,15,16,17,18,19
p23-26|20|0.45499|0|18|2,3,4,5,6,7,8,9,10,11,13,14,15,17,18,20
p27-32|20|0.35169|0|4|1,2,3,5,6,7,8,9,10,11,13,14,18,19,20
p27-32|20|0.33082|0|5|1,3,4,5,8,9,10,13,14,18,19
p27-32|20|0.38890|0|6|2,3,4,6,7,8,9,11,12,13,14,18,20
p27-32|20|0.40721|0|7|5,6,8,12,13,14,15,16,17,18,19,20
p27-32|20|0.39746|0|8|1,2,3,4,8,9,11,15,17,18,19,20
p27-32|20|0.42180|0|9|1,7,8,10,12,13,14,15,16,17,18,20
p27-32|20|0.40889|0|10|1,3,4,5,9,10,11,17
p27-32|20|0.45368|0|11|2,3,6,7,9,11,12,13,14,15,17,18,19,20
p27-32|20|0.48365|0|12|1,4,5,9,14,16,17,18,19,20
p27-32|20|0.53899|0|13|1,2,4,6,7,8,10,13,15,18,19
p27-32|20|0.50710|0|14|2,7,8,9,10,11,12,13,14,17,18,20
p27-32|20|0.48502|0|15|1,2,4,5,6,8,10,11,12,14,15,16
p27-32|20|0.46814|0|16|1,3,6,7,9,10,11,15,18,20
p27-32|20|0.54063|0|17|2,3,5,7,8,10,11,12,14,16,17,18,19,20
p27-32|20|0.45868|0|18|1,2,3,4,5,9,10,12,13,14,16,17,18,20
p33-39|20|0.30045|0|4|1,2,4,7,8,9,10,11,12,13,14,16,19,20
p33-39|20|0.28859|0|5|5,8,10,11,15,16,17,19,20
p33-39|20|0.28400|0|6|2,3,4,5,6,9,10,11,18,19,20
p33-39|20|0.30298|0|7|1,2,3,5,6,7,11,12,14,16,17,18,20
p33-39|20|0.33212|0|8|1,2,3,7,8,9,10,11,12,13,14,15,18,19,20
p33-39|20|0.32493|0|9|1,2,3,8,13,14,15,16,18,19,20
p33-39|20|0.33115|0|10|5,6,9,10,11,12,13,14,17,18,20
p33-39|20|0.35950|0|11|1,2,4,8,9,10,12,13,14,15,17,18,19
p33-39|20|0.36963|0|12|1,2,3,4,5,6,8,9,10,11,15,16,18,19
p33-39|20|0.37992|0|13|2,3,7,8,9,10,11,12,13,16,18,20
p33-39|20|0.34912|0|14|5,9,10,12,13,14,16,17,19,20
p33-39|20|0.36337|0|15|1,2,3,4,5,12,13,14,15,16,18,19,20
p33-39|20|0.34785|0|16|1,2,3,7,8,9,10,11,12,13,16,17,18,19,20
p33-39|20|0.36153|0|17|1,2,5,7,8,9,10,12,13,16,17,18,19,20
p33-39|20|0.34334|0|18|1,2,3,4,6,7,8,13,14,16,17,20
p40-53|20|0.36520|0|4|1,12,15,17
p40-53|20|0.43164|0|5|2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19
p40-53|20|0.37368|0|6|1,5,7,10,13,14,15,17,20
p40-53|20|0.37368|0|6|1,5,6,10,13,14,15,17,20
p40-53|20|0.37386|0|7|3,10,12,13,15,16,18
p40-53|20|0.40711|0|8|1,13,15,20
p40-53|20|0.40711|0|8|1,12,15,20
p40-53|20|0.38534|0|9|1,2,3,6,8,9,17,18,19,20
p40-53|20|0.47394|0|10|1,2,3,4,5,6,7,9,10,15,16,18,19,20
p40-53|20|0.42291|0|11|1,2,3,9,10,11,14,17,18
p40-53|20|0.41555|0|12|2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
p40-53|20|0.49564|0|13|1,2,4,5,9,12,14,16
p40-53|20|0.49564|0|13|1,2,4,5,8,12,14,16
p40-53|20|0.42588|0|14|1,6,8,10,12,13,15,17
p40-53|20|0.49298|0|15|1,2,3,4,6,8,9,10,11,14,15,16,17
p40-53|20|0.48971|0|16|1,5,7,8,11,12,14,20
p40-53|20|0.48971|0|16|1,5,6,8,11,12,14,20
p40-53|20|0.50382|0|17|2,3,5,7,8,9,13,15,18,19,20
p40-53|20|0.44046|0|18|1,3,4,5,8,10,11,12,19,20
p54-55|6|0.35896|0|4|3,4,5
p54-55|6|0.26905|0|5|1,5,6
p54-55|6|0.30087|0|6|1
p54-55|6|0.33116|0|7|1
p54-55|6|0.48740|0|8|1,2,5
p54-55|6|0.35783|0|9|3,6
p54-55|6|0.33642|0|10|1,2
p54-55|6|0.32941|0|11|5
p54-55|6|0.37206|0|12|4,5,6
p54-55|6|0.32627|0|13|3
p54-55|6|0.34683|0|14|1
p54-55|6|0.34516|0|15|4,5,6
p54-55|6|0.50073|0|16|3
p54-55|6|0.32315|0|17|1,2,3,4,5
p54-55|6|0.30002|0|18|3,6
p0-2|20|0.30166|28|4|1,2,6,7,8,9,11,13,14,15,18,19,20
p0-2|20|0.34909|28|5|1,3,4,5,7,8,9,11,12,13,14,17,18
p0-2|20|0.42613|28|6|1,3,4,6,8,10,11,12,13,14,15,16,17,18,19
p0-2|20|0.35620|28|7|1,3,5,6,7,9,10,16,17,18,19,20
p0-2|20|0.33319|28|8|1,3,4,5,7,8,9,10,11,12,14,16,17,20
p0-2|20|0.33319|28|8|1,3,4,5,7,8,9,10,11,12,13,16,17,20
p0-2|20|0.39833|28|9|1,2,4,5,6,8,9,13,14,15,16,20
p0-2|20|0.37247|28|10|1,3,4,5,7,8,9,11,12,18,19
p0-2|20|0.41948|28|11|5,6,7,9,10,11,12,13,14,15,16,17,18,19
p0-2|20|0.43890|28|12|1,2,4,6,8,9,10,15,16,17,18,19,20
p0-2|20|0.34035|28|13|1,3,7,10,11,12,13,14,16,19
p0-2|20|0.43219|28|14|1,3,5,7,9,10,11,12,17,18,19,20
p0-2|20|0.45361|28|15|1,2,3,4,7,8,9,11,12,14,15,16,18,20
p0-2|20|0.45361|28|15|1,2,3,4,7,8,9,11,12,13,15,16,18,20
p0-2|20|0.36679|28|16|4,6,7,8,9,13,14,15,17
p0-2|20|0.44928|28|17|2,3,4,6,8,11,13,14,16,17,18,20
p0-2|20|0.47063|28|18|1,2,3,6,8,9,11,12,13,14,15,17,20
p3-7|20|0.41593|28|4|1,4,6,9,10,12,15,16,18,20
p3-7|20|0.41593|28|4|1,4,6,9,10,12,15,16,18,19
p3-7|20|0.40770|28|5|2,4,6,7,10,15,17,18,20
p3-7|20|0.50193|28|6|4,5,10,11,13,16,17,20
p3-7|20|0.50193|28|6|4,5,9,11,13,16,17,20
p3-7|20|0.41407|28|7|2,5,10,16,20
p3-7|20|0.41407|28|7|2,5,9,16,20
p3-7|20|0.52369|28|8|1,2,3,4,7,8,10,11,12,14,15,16,17,18,19,20
p3-7|20|0.52369|28|8|1,2,3,4,7,8,9,11,12,14,15,16,17,18,19,20
p3-7|20|0.48220|28|9|6,7,10,11,12,13,18
p3-7|20|0.48220|28|9|6,7,9,11,12,13,18
p3-7|20|0.49054|28|10|2,5,8,9,12,13,14,17,18,19,20
p3-7|20|0.53208|28|11|2,3,5,6,7,8,10,15,17,20
p3-7|20|0.53208|28|11|2,3,5,6,7,8,9,15,17,20
p3-7|20|0.58346|28|12|2,4,7,9,10,13,15,16,19,20
p3-7|20|0.51301|28|13|1,2,3,4,5,7,9,11,16
p3-7|20|0.49831|28|14|6,7,9,10,17
p3-7|20|0.50425|28|15|3,5,6,7,11,15,17,19,20
p3-7|20|0.57151|28|16|1,2,3,4,7,8,10,11,12,14,15,16,17,18,19,20
p3-7|20|0.57151|28|16|1,2,3,4,7,8,9,11,12,14,15,16,17,18,19,20
