p0-2|14|0.36883|0|2|1,2,3,4,5,6,7,8,9,10,11,12,13,14
p0-2|14|0.49183|0|3|1,7,9,10,12
p0-2|14|0.52367|0|4|1,2,3,4,6,8,9,11
p0-2|14|0.52367|0|4|1,2,3,4,5,8,9,11
p0-2|14|0.49792|0|5|1,2,7,8,9,10,13,14
p0-2|14|0.56934|0|6|1,4,5,6,7,9,10,12
p0-2|14|0.36634|0|7|3,4,8,9,10,11,13
p0-2|14|0.47986|0|8|4,5,6,7,10,11,12,13,14
p0-2|14|0.55486|0|9|7,9,10,12
p0-2|14|0.49865|0|10|1,2,4,5,6,7,8,9,10,11,12,13,14
p0-2|14|0.46575|0|11|1,4,6,9
p0-2|14|0.46575|0|11|1,4,5,9
p0-2|14|0.55345|0|12|1,7
p0-2|14|0.51565|0|13|2,3,4,6,7,8,9,10,13,14
p0-2|14|0.51565|0|13|2,3,4,5,7,8,9,10,13,14
p0-2|14|0.38239|0|14|1,2,3,4,11,12,13,14
p0-2|14|0.46227|0|15|4,5,6,7,9,10,12
p0-2|14|0.56458|0|16|1,4,5,6,7,8,9,10,11,12
p0-2|14|0.54526|0|17|1,3,4,7,8,12,14
p0-2|14|0.60290|0|18|2,3,6,7,10,11,12
p0-2|14|0.60290|0|18|2,3,5,7,10,11,12
p3-7|8|0.28218|0|2|2,4,5,7,8
p3-7|8|0.28084|0|3|1,2,4,5,6,7,8
p3-7|8|0.31680|0|4|4,7
p3-7|8|0.29270|0|5|8
p3-7|8|0.32761|0|6|2,7,8
p3-7|8|0.31175|0|7|1,3,4,5,6
p3-7|8|0.38477|0|8|5
p3-7|8|0.31162|0|9|1,3,7
p3-7|8|0.34149|0|10|1,3,4,5,7,8
p3-7|8|0.40721|0|11|3,4,5
p3-7|8|0.36384|0|12|2,4,5
p3-7|8|0.44182|0|13|1,4,5,6,7,8
p3-7|8|0.29850|0|14|1,3,4,5,7
p3-7|8|0.33079|0|15|1,2,6,7
p3-7|8|0.48062|0|16|1,5
p3-7|8|0.40528|0|17|1,2,3,5,7,8
p3-7|8|0.33635|0|18|1,3,7
p8-14|20|0.34042|0|2|1,2,3,4,5,7,9,11,12,13,14,15,16,18,19,20
p8-14|20|0.37594|0|3|1,2,4,5,7,9,11,12,13,17,18,19,20
p8-14|20|0.37594|0|3|1,2,4,5,7,9,11,12,13,16,18,19,20
p8-14|20|0.41299|0|4|1,7,9,11,14,18,19,20
p8-14|20|0.44278|0|5|6,8,9,16,17,19,20
p8-14|20|0.41652|0|6|1,4,5,7,9,11,12,13,14,15,16,17,18,19,20
p8-14|20|0.44918|0|7|3,6,7,8,9,10,13,15,17,18
p8-14|20|0.44918|0|7|3,6,7,8,9,10,12,15,17,18
p8-14|20|0.47738|0|8|1,2,3,4,5,8,9,11,14,18,19,20
p8-14|20|0.50497|0|9|1,4,5,6,7,8,9,10,16,17
p8-14|20|0.55387|0|10|1,8,9,11,16,18,19,20
p8-14|20|0.52094|0|11|2,3,11
p8-14|20|0.49366|0|12|2,4,5,7,9,11,12,13,14,15,16,18
p8-14|20|0.50815|0|13|2,3,4,6,7,8,9,10,12,13,14,15,18
p8-14|20|0.50995|0|14|2,4,7,8,9,10,13,16,17,18
p8-14|20|0.50995|0|14|2,4,7,8,9,10,12,16,17,18
p8-14|20|0.52539|0|15|1,4,9,12,13,16,17,18,20
p8-14|20|0.52539|0|15|1,4,9,12,13,16,17,18,19
p8-14|20|0.50373|0|16|1,2,3,5,6,7,10,11,12,13,20
p8-14|20|0.50373|0|16|1,2,3,5,6,7,10,11,12,13,19
p8-14|20|0.50373|0|16|1,2,3,4,5,7,10,11,12,13,14
p8-14|20|0.50124|0|17|1,3,4,5,6,7,8,10,13,14,15,17,18,20
