p0-2|16|0.99791|0|0|
p0-2|16|1.10103|0|1|2,3,4,6,7,9,10,11,12,14,15
p0-2|16|1.10100|0|2|3,4,6,7,9,10,11,12,14,15
p0-2|16|1.10046|0|3|2,3,9,10,14
p0-2|16|1.08980|0|4|3,9,10,14
p0-2|16|1.10172|0|5|2,3,4,6,7,9,10,11,12,14,15
p0-2|16|1.08784|0|6|3,9,10,14
p0-2|16|1.10904|0|7|2,3,9,10,14
p0-2|16|1.09265|0|8|3,8,9,14,15,16
p0-2|16|1.08194|0|9|3,9,10,14
p0-2|16|1.09255|0|10|2,3,9,10,14
p0-2|16|1.09417|0|11|3,4,6,7,9,10,11,12,14,15
p0-2|16|1.10160|0|12|3,9,10,14
p0-2|16|1.09076|0|13|3,4,6,7,9,10,11,12,14,15
p0-2|16|1.08991|0|14|2,3,9,10,14
p0-2|16|1.09212|0|15|3,4,6,7,9,10,11,12,14,15
p0-2|16|1.08800|0|16|2,3,6,7,8,14
p0-2|16|1.10103|0|17|2,3,4,6,7,9,10,11,12,14,15
p0-2|16|1.09783|0|18|4,8,9,14,15
p0-2|16|1.10172|0|19|2,3,4,6,7,9,10,11,12,14,15
p0-2|16|1.09057|0|20|2,3,9,10,14
p0-2|16|1.09796|0|21|1,2,3,9,10,14
p0-2|16|1.09585|0|22|1,3,9,10,14
p0-2|16|1.09255|0|23|2,3,9,10,14
p0-2|16|1.08069|0|24|3,8,9,14,15,16
p0-2|16|1.09076|0|25|3,4,6,7,9,10,11,12,14,15
p0-2|16|1.09009|0|26|3,4,6,7,9,10,11,12,14
p0-2|16|1.09255|0|27|4,8,9,14,15
p0-2|16|1.09189|0|28|2,3,9,10,14
p3-7|16|1.01563|0|0|
p3-7|16|1.05674|0|1|1,2,3,5,7,8,10,16
p3-7|16|1.05674|0|2|1,2,3,5,7,8,10,16
p3-7|16|1.05578|0|3|1,3,5,7,8,9,10,11,13,16
p3-7|16|1.04066|0|4|2,3,5,7,8,9,10,11,16
p3-7|16|1.05518|0|5|1,3,5,6,7,8,9,10,15,16
p3-7|16|1.04066|0|6|2,3,5,7,8,9,10,11,16
p3-7|16|1.05952|0|7|1,2,3,5,6,7,8,9,10,15,16
p3-7|16|1.05759|0|8|1,3,4,7,8,9,10,11,12,14
p3-7|16|1.05395|0|9|1,3,5,7,8,10,11,16
p3-7|16|1.05025|0|10|3,5,7,8,9,13,16
