# this contains all solutions that have a score higher than 1.4 but lower than the best score in db_main
p0-2|20|1.42610|21|14|4,5,6,11,12,13,15,19,20
p0-2|20|1.40538|21|14|3,4,5,6,11,12,16,17,19,20
p0-2|20|1.40485|21|14|3,4,5,6,11,12,14,15,19,20
p0-2|20|1.41229|21|14|3,4,5,6,11,12,13,15,19,20
p0-2|20|1.41705|21|22|3,6,7,10,11,12,15,16,17,18,19,20
p0-2|20|1.41705|21|22|3,6,7,10,11,12,13,14,15,16,17,20
p0-2|20|1.40292|21|22|1,3,6,8,10,11,12,15,16,17,18,19,20
p0-2|20|1.44686|21|22|1,3,6,7,10,11,12,15,16,17,18,19,20
p0-2|20|1.40292|21|22|1,3,6,7,10,11,12,14,16,17,18,19,20
p0-2|20|1.42489|21|22|1,3,6,7,9,11,12,15,16,17,18,19,20
p0-2|20|1.40292|21|22|1,3,6,7,9,11,12,14,16,17,18,19,20
p0-2|20|1.43274|21|22|1,3,6,7,9,11,12,13,14,15,16,17,20
p0-2|20|1.40292|21|22|1,3,6,7,9,10,12,15,16,17,18,19,20
p0-2|20|1.42175|21|22|1,3,6,7,9,10,12,13,14,15,16,17,20
p0-2|20|1.41391|21|22|1,3,5,7,10,11,12,15,16,17,18,19,20
p0-2|20|1.40292|21|22|1,3,4,7,10,11,12,15,16,17,18,19,20
p0-2|20|1.41105|21|24|2,6,8,10,15,17,19,20
p0-2|20|1.40751|21|24|2,6,8,9,15,18,19,20
p0-2|20|1.41902|21|24|2,6,8,9,15,17,19,20
p0-2|20|1.40220|21|24|2,6,8,9,15,17,18,20
p0-2|20|1.41105|21|24|2,6,7,10,15,17,19,20
p0-2|20|1.40751|21|24|2,6,7,9,16,17,19,20
p0-2|20|1.41902|21|24|2,6,7,9,15,18,19,20
p0-2|20|1.43053|21|24|2,6,7,9,15,17,19,20
p0-2|20|1.41371|21|24|2,6,7,9,15,17,18,20
p0-2|20|1.40751|21|24|2,6,7,9,14,17,19,20
p0-2|20|1.41902|21|24|2,6,7,8,16,17,19,20
p0-2|20|1.40751|21|24|2,6,7,8,15,18,19,20
p0-2|20|1.41371|21|24|2,6,7,8,15,17,18,20
p0-2|20|1.43053|21|24|2,6,7,8,14,17,19,20
p0-2|20|1.41902|21|24|2,6,7,8,13,17,19,20
p0-2|20|1.40131|21|24|1,2,6,7,8,15,17,19,20
p0-2|20|1.40220|21|24|1,2,6,7,8,14,17
p0-2|20|1.41990|21|24|1,2,6,7,8,13,14,15,16,18,20
p0-2|20|1.41155|21|25|5,6,7,8,10,11,12,13,16
p0-2|20|1.41155|21|25|5,6,7,8,9,11,12,13,16
p0-2|20|1.41155|21|25|4,6,7,8,9,11,12,13,16
p0-2|20|1.41155|21|25|3,6,7,8,9,11,12,13,16
p0-2|20|1.40751|21|26|4,9,10,11,12,13,15,17,18,19,20
p0-2|20|1.40955|21|26|4,5,6,7,8,9,10,11,12,13,15,17,18,19,20
p0-2|20|1.40751|21|26|2,4,9,10,11,12,13,15,17,18,19,20
p0-2|20|1.41568|21|26|2,3,4,5,6,7,8,12,13,14,16,18,19,20
p0-2|20|1.45858|21|26|2,3,4,5,6,7,8,9,10,11,12,13,16,17,18,19,20
p0-2|20|1.48309|21|26|2,3,4,5,6,7,8,9,10,11,12,13,15,17,18,19,20
p0-2|20|1.40138|21|26|2,3,4,5,6,7,8,9,10,11,12,13,15,16,18,19,20
p0-2|20|1.42589|21|26|2,3,4,5,6,7,8,9,10,11,12,13,14,17,18,19,20
p0-2|20|1.41364|21|26|1,4,9,10,11,12,13,15,17,18,19,20
p0-2|20|1.40955|21|26|1,4,5,6,9,11,13,14,17,18,19,20
p0-2|20|1.44632|21|26|1,3,4,5,6,7,8,9,10,11,12,13,16,17,18,19,20
p0-2|20|1.47084|21|26|1,3,4,5,6,7,8,9,10,11,12,13,15,17,18,19,20
p0-2|20|1.41772|21|26|1,3,4,5,6,7,8,9,10,11,12,13,15,16,18,19,20
p0-2|20|1.45654|21|26|1,3,4,5,6,7,8,9,10,11,12,13,14,17,18,19,20
p0-2|20|1.43202|21|26|1,3,4,5,6,7,8,9,10,11,12,13,14,16,18,19,20
p0-2|20|1.40751|21|26|1,3,4,5,6,7,8,9,10,11,12,13,14,15,18,19,20
p0-2|20|1.42181|21|26|1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,20
p0-2|20|1.40342|21|26|1,2,6,9,10,11,12,13,15,17,18,19,20
p0-2|20|1.41977|21|26|1,2,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
p0-2|20|1.41772|21|26|1,2,5,9,10,11,12,14,15,16,17,19,20
p0-2|20|1.46267|21|26|1,2,5,9,10,11,12,13,16,17,18,19,20
p0-2|20|1.47492|21|26|1,2,5,9,10,11,12,13,15,17,18,19,20
p0-2|20|1.44837|21|26|1,2,5,9,10,11,12,13,15,16,18,19,20
p0-2|20|1.46062|21|26|1,2,5,9,10,11,12,13,15,16,17,19,20
p0-2|20|1.42181|21|26|1,2,5,9,10,11,12,13,14,17,18,19,20
p0-2|20|1.42385|21|26|1,2,5,9,10,11,12,13,14,16,18,19,20
p0-2|20|1.43611|21|26|1,2,5,9,10,11,12,13,14,16,17,19,20
p0-2|20|1.41159|21|26|1,2,5,9,10,11,12,13,14,15,17,19,20
p0-2|20|1.40751|21|26|1,2,5,9,10,11,12,13,14,15,16,19,20
p0-2|20|1.41977|21|26|1,2,5,8,10,11,12,13,15,17,18,19,20
p0-2|20|1.40547|21|26|1,2,5,7,10,11,12,13,16,17,18,19,20
p0-2|20|1.42998|21|26|1,2,5,7,10,11,12,13,15,17,18,19,20
p0-2|20|1.40342|21|26|1,2,5,7,9,11,12,13,16,17,18,19,20
p0-2|20|1.41568|21|26|1,2,5,7,9,11,12,13,15,17,18,19,20
p0-2|20|1.40138|21|26|1,2,5,7,8,11,12,13,16,17,18,19,20
p0-2|20|1.41364|21|26|1,2,5,7,8,11,12,13,15,17,18,19,20
p0-2|20|1.41772|21|26|1,2,4,9,10,11,12,14,15,16,17,19,20
p0-2|20|1.47697|21|26|1,2,4,9,10,11,12,13,16,17,18,19,20
p0-2|20|1.48922|21|26|1,2,4,9,10,11,12,13,15,17,18,19,20
p0-2|20|1.46267|21|26|1,2,4,9,10,11,12,13,15,16,18,19,20
p0-2|20|1.47492|21|26|1,2,4,9,10,11,12,13,15,16,17,19,20
p0-2|20|1.41159|21|26|1,2,4,9,10,11,12,13,15,16,17,18,20
p0-2|20|1.42181|21|26|1,2,4,9,10,11,12,13,14,17,18,19,20
p0-2|20|1.42385|21|26|1,2,4,9,10,11,12,13,14,16,18,19,20
p0-2|20|1.43611|21|26|1,2,4,9,10,11,12,13,14,16,17,19,20
p0-2|20|1.41159|21|26|1,2,4,9,10,11,12,13,14,15,17,19,20
p0-2|20|1.40751|21|26|1,2,4,9,10,11,12,13,14,15,16,19,20
p0-2|20|1.40955|21|26|1,2,4,8,10,11,12,13,16,17,18,19,20
p0-2|20|1.43407|21|26|1,2,4,8,10,11,12,13,15,17,18,19,20
p0-2|20|1.41977|21|26|1,2,4,7,10,11,12,13,16,17,18,19,20
p0-2|20|1.44428|21|26|1,2,4,7,10,11,12,13,15,17,18,19,20
p0-2|20|1.40547|21|26|1,2,4,7,10,11,12,13,15,16,18,19,20
p0-2|20|1.40342|21|26|1,2,4,7,9,11,12,13,16,17,18,19,20
p0-2|20|1.41568|21|26|1,2,4,7,9,11,12,13,15,17,18,19,20
p0-2|20|1.40138|21|26|1,2,4,7,8,11,12,13,16,17,18,19,20
p0-2|20|1.41364|21|26|1,2,4,7,8,11,12,13,15,17,18,19,20
p0-2|20|1.41159|21|26|1,2,4,6,10,11,12,13,15,17,18,19,20
p0-2|20|1.41364|21|26|1,2,4,6,7,8,12,13,16,17,18,19,20
p0-2|20|1.41364|21|26|1,2,4,6,7,8,12,13,15,17,18,19,20
p0-2|20|1.40342|21|26|1,2,4,6,7,8,12,13,15,16,18,19,20
p0-2|20|1.41159|21|26|1,2,4,5,6,11,12,13,16,17,18,19,20
p0-2|20|1.42385|21|26|1,2,4,5,6,11,12,13,15,17,18,19,20
p0-2|20|1.41159|21|26|1,2,4,5,6,9,12,13,16,17,18,19,20
p0-2|20|1.42385|21|26|1,2,4,5,6,9,12,13,15,17,18,19,20
p0-2|20|1.41364|21|26|1,2,4,5,6,9,12,13,14,17,18,19,20
p0-2|20|1.43202|21|26|1,2,4,5,6,7,8,11,12,13,14,15,16,17,18,19,20
p0-2|20|1.48514|21|26|1,2,4,5,6,7,8,9,10,11,12,13,16,17,18,19,20
p0-2|20|1.42998|21|26|1,2,4,5,6,7,8,9,10,11,12,13,15,16,18,19,20
p0-2|20|1.48105|21|26|1,2,4,5,6,7,8,9,10,11,12,13,14,17,18,19,20
p0-2|20|1.42998|21|26|1,2,4,5,6,7,8,9,10,11,12,13,14,16,18,19,20
p0-2|20|1.40547|21|26|1,2,4,5,6,7,8,9,10,11,12,13,14,15,18,19,20
p0-2|20|1.40342|21|26|1,2,3,4,5,6,7,8,9,10,11,12,13,15,17,18,19,20
p0-2|20|1.41575|26|24|5,7,8,11,12,13,14,15,16,18,19,20
p0-2|20|1.41575|26|24|5,6,9,11,12,13,14,15,16,18,19,20
p0-2|20|1.41035|26|24|5,6,8,11,12,13,14,16,17,18,19,20
p0-2|20|1.45108|26|24|5,6,8,11,12,13,14,15,16,18,19,20
p0-2|20|1.40245|26|24|5,6,7,11,12,13,14,15,16,18,19,20
p0-2|20|1.40120|26|24|4,5,6,8,11,12,13,14,16,17,18,19,20
p0-2|20|1.41201|26|24|4,5,6,8,11,12,13,14,15,16,18,19,20
p0-2|20|1.40910|26|24|3,5,6,8,11,12,13,14,16,17,18,19,20
p0-2|20|1.41201|26|24|3,5,6,8,11,12,13,14,15,16,18,19,20
p0-2|20|1.42531|26|24|1,5,7,8,11,12,13,14,15,16,18,19,20
p0-2|20|1.40411|26|24|1,5,6,10,11,12,13,14,15,16,18,19,20
p0-2|20|1.42531|26|24|1,5,6,9,11,12,13,14,15,16,18,19,20
p0-2|20|1.42863|26|24|1,5,6,8,11,12,13,14,16,17,18,19,20
p0-2|20|1.40577|26|24|1,5,6,8,11,12,13,14,15,17,18,19,20
p0-2|20|1.41118|26|24|1,5,6,7,11,12,13,14,15,16,18,19,20
p3-7|20|1.41493|6|25|6,8,9,11,13,16,17
p3-7|20|1.41493|6|25|6,8,9,11,13,15,17
p3-7|20|1.42441|6|25|6,8,9,11,12,16,17
p3-7|20|1.42441|6|25|6,8,9,11,12,15,17
p3-7|20|1.43105|6|25|6,8,9,10,13,16,17
p3-7|20|1.43105|6|25|6,8,9,10,13,15,17
p3-7|20|1.41683|6|25|6,8,9,10,11,16,17
p3-7|20|1.41683|6|25|6,8,9,10,11,15,17
p3-7|20|1.40072|6|25|2,6,8,9,11,12,16,17
p3-7|20|1.40072|6|25|2,6,8,9,11,12,15,17
p3-7|20|1.40072|6|25|2,6,8,9,10,12,16,17
p3-7|20|1.40072|6|25|2,6,8,9,10,12,15,17
p3-7|20|1.42820|6|25|1,2,3,6,8,9,10,13,16,17
p3-7|20|1.42820|6|25|1,2,3,6,8,9,10,13,15,17
p3-7|20|1.41209|6|25|1,2,3,6,8,9,10,12,16,17
p3-7|20|1.41209|6|25|1,2,3,6,8,9,10,12,15,17
p3-7|20|1.40451|14|25|2,5,8,9,10,11,14,15,16,17,18,19,20
p3-7|20|1.40261|14|25|1,8,10,11,12,13,14
p3-7|20|1.41778|14|25|1,8,9,11,12,13,14
p3-7|20|1.42252|14|25|1,7,10,11,12,13,14
p3-7|20|1.42157|14|25|1,7,9,10,12,13,14
p3-7|20|1.42157|14|25|1,7,9,10,11,13,14
p3-7|20|1.42915|14|25|1,7,9,10,11,12,14
p3-7|20|1.40072|14|25|1,7,9,10,11,12,13
p3-7|20|1.40072|14|25|1,3,5,7,8,9,10,11,12,13,14,16,17,18
p3-7|20|1.40453|19|24|5,6,8,9,20
p3-7|20|1.40370|19|24|4,5,7,8,9,11,13,19,20
